2337|107402|4440
2337|109029|9196
2337|114308|458
2337|109635|3560
2337|102736|3424
2337|100144|225
2458|111533|3150
2458|113731|19128
2458|107098|168
2458|106730|1456
2458|107803|1300
2458|110261|15813
2458|114778|385
2458|105852|528
2520|115700|596
2520|105928|234
2520|101103|3836
2583|103182|271
2712|103098|891
2712|111500|30
2712|105794|48
2712|105847|2944
2712|102781|944
2712|114297|3556
2712|112917|899
2712|114065|8396
2845|109495|31992
2845|113370|32394
2913|103475|712
2913|113722|2990
2913|114092|11280
2913|112365|1374
2913|106408|24796
2913|111630|596
2913|108003|623
2913|112215|5040
2982|111512|80
2982|113969|198400
2982|110477|168
2982|107837|552
2982|101675|2394
2982|108302|4520
2982|110942|1017
2982|112667|3504
3052|112332|5120
3052|103949|520
3052|111387|14997
3052|106920|1692
3052|110536|490
3052|110424|179
3052|104912|9
3123|102973|384
3123|109799|1603
3123|108544|88
3123|104862|891
3123|109682|966
3123|105870|8480
3123|102243|279
3123|107823|4491
3195|101823|31995
3195|107147|4194
3268|103518|3045
3268|102735|19280
3268|104925|30
3268|115677|4490
3342|100579|478
3342|101245|990
3342|101292|7495
3342|107280|63992
3417|100360|5274
3417|104091|21693
3417|110739|146
3417|115850|1158
3417|110779|224
3417|108498|24
3417|108285|649
3493|104241|90
3493|105700|3999
3493|104504|2094
3493|113239|9612
3570|110414|845
3570|109647|720
3570|111383|396
3648|107083|11186
3648|104828|15
3648|115734|69592
3648|107919|768
3648|112727|5516
3648|108958|693
3648|107127|1645
3648|107895|2796
3727|105161|7495
3727|108283|3804
3727|113048|2384
3727|108191|1799
3727|111928|229
3727|106252|1529
3727|102712|3160
3727|103618|360
3807|113447|392
3807|107342|790
3807|101139|45493
3888|102436|5592
3888|114557|1393
3888|104955|4000
3888|115207|161
3888|114916|200
3970|102426|465
3970|101747|29996
3970|100566|8699
4053|113698|678
4053|111785|10080
4053|110053|1845
4053|105754|840
4053|105747|7499
4053|113767|5858
4053|114754|19840
4053|107504|632
4053|105551|46193
4222|107826|432
4222|110745|57591
4222|107146|354
4222|100179|17811
4222|115088|990
4222|103470|2268
4222|108078|19192
4308|107641|396
4395|106465|375
4395|108733|70
4395|105819|598
4395|111371|24
4395|112366|1396
4395|103553|358
4395|115334|53091
4395|101206|276
4662|115720|540
4662|108318|868
4662|107939|7693
4662|104591|297
4662|113253|1188
4662|112062|558
4662|104613|104
4662|106091|990
4753|110008|2864
4845|113199|698
4845|101357|1795
4845|112714|7400
4845|104253|336
4845|106036|28000
4845|106611|7198
4845|101514|1946
4845|102222|278
4938|115052|100
4938|100439|9130
4938|104615|632
4938|109165|378
4938|107817|1156
4938|102129|7690
4938|112738|14598
5032|100439|6391
5032|105893|26
5032|103497|200
5032|106813|128
5032|108561|16093
5032|108705|39
5127|100690|5516
5320|100947|369
5320|106253|4800
5418|109594|438
5418|113688|537
5418|114803|128
5418|109424|15552
5418|111997|1824
5418|105345|3298
5418|101767|1195
5418|109733|495
5517|106433|193
5517|113128|398
5517|114347|1176
5517|115649|1744
5517|108695|6990
5517|100951|7596
5517|105450|8082
5517|102548|414
5617|103767|18588
5617|113008|7840
5617|108922|259
5617|104100|4480
5617|110893|115
5617|108561|4598
5617|111284|387
5617|104564|44
5617|106823|158
5820|114753|396
5820|113145|1813
5820|102057|168
5820|105374|144
5820|110017|135
5923|104053|1953
5923|107750|83994
6027|101421|735
6027|108440|1692
6027|114673|480
6132|115379|15040
6132|110994|298
6345|100286|3141
6345|104288|316
6345|109082|6320
6345|113729|648
6345|109993|1674
6345|106166|39104
6345|114920|616
6345|113030|784
6345|104355|439
6453|115548|1316
6453|115697|133
6453|102482|169
6453|103394|22796
6453|115577|702
6453|115491|4197
6453|109908|159
6453|105281|180
6562|111408|3598
6562|114976|5504
6672|113673|2864
6672|105442|896
6672|104267|159
6672|114207|3699
6783|101159|1497
6783|114535|676
6783|115124|2090
6783|102783|1640
6783|108184|24995
6783|100550|72990
6783|104992|807
6783|106760|1316
6783|104038|6180
6895|108732|5
6895|111538|100
6895|100835|1918
6895|114178|796
6895|104325|6400
6895|110172|9520
6895|114411|17394
6895|103447|2568
7008|104621|9120
7008|104941|2598
7008|114817|50391
7237|109337|7693
7237|101265|76491
7237|110294|5994
7237|107307|17990
7237|104168|169
7237|107525|828
7237|102416|1242
7237|102323|21360
7353|105894|48
7470|111323|476
7470|112337|7693
7470|113426|4620
7470|106301|114392
7470|105634|266
7470|106912|1195
7470|110036|1595
7588|115740|1673
7588|103215|204
7588|107631|2129
7588|114850|1264
7588|104570|400
7588|109909|80
7588|112378|828
7588|108154|3321
7588|108609|1062
7707|105957|635
7707|105986|218
7707|106141|3152
7707|108657|84
7707|112985|250
7707|115866|333
7707|112975|99
7707|115798|3980
7827|115517|4046
7827|107777|686
7827|102570|384
7827|105046|6000
7827|104442|1251
7827|110970|4794
7948|110598|64
7948|112845|198
7948|108076|338
7948|115106|990
7948|115701|2926
7948|101530|111993
7948|105771|204
8070|105229|504
8193|107896|50392
8193|110309|21592
8193|114975|1112
8193|107120|65
8193|100796|1680
8193|115399|24196
8193|112355|2118
8442|112618|6993
8442|106909|9199
8442|115505|2691
8442|113017|4995
8442|101537|4900
8442|114778|770
8695|113936|1284
8823|107399|1645
8952|110839|995
8952|107591|194
8952|101603|2780
8952|103530|245
9082|106787|3520
9082|105177|1460
9082|107297|10499
9082|106529|792
9213|110083|1194
9345|111311|224
9345|112618|999
9345|103240|3051
9345|107295|29495
9345|108543|834
9478|105650|14880
9478|113273|368
9478|105594|10800
9478|113663|19197
9478|104110|11900
9478|108397|685
9478|111804|5997
9478|100862|25191
9612|107272|294
9612|110761|29596
9612|103765|3915
9747|108690|4974
9747|112013|249
9883|102803|1352
9883|104671|1490
9883|104910|25
9883|106435|110
9883|100521|1666
10020|109745|450
10020|101167|32700
10020|115121|200
10020|104039|3312
10020|111749|576
10020|112319|1197
10158|108016|5994
10297|108287|695
10297|108598|956
10297|103452|740
10297|108244|13596
10297|108900|4990
10297|106661|269
10437|104669|980
10437|100558|5990
10437|102587|1104
10437|112074|216
10578|106285|16197
10578|104150|1314
10578|111634|2148
10578|109205|13993
10578|110079|300
10578|108848|872
10578|108048|687
10578|103392|1974
10578|111607|2495
10720|113496|9592
10720|106111|336
10720|100729|29994
10863|101408|25196
10863|115709|478
10863|114498|2502
11007|110450|12040
11007|108043|17910
11007|115749|13495
11007|107506|38495
11007|101820|1196
11152|108464|76
11152|109995|1899
11152|112581|3295
11298|107693|495
11298|109220|6993
11298|107386|516
11298|107717|4816
11298|107524|315
11445|108455|2095
11445|115330|954
11445|106622|800
11445|113039|59
11593|101451|18598
11593|101156|2144
11593|105097|998
11742|113791|2052
11742|101894|2495
11742|102504|498
11742|114313|380800
11742|114089|8091
11892|107615|3582
11892|115369|25200
11892|113735|199
11892|105014|836
11892|114810|834
11892|113311|34304
11892|109046|2396
11892|101896|9995
11892|101459|796
12043|112955|798
12043|112256|388
12195|113182|3900
12195|103024|90
12195|108544|395
12195|107954|966
12195|104146|47593
12195|114697|632
12348|102789|118
12502|107714|414
12502|102063|5382
12502|112514|41391
12502|101983|790
12502|112679|158
12502|114296|4064
12502|110106|4624
12502|100136|210
12657|112739|1664
12657|101444|62990
12657|106970|19500
12657|107030|2064
12657|104917|576
12657|103842|9000
12657|101767|239
12657|102566|11400
12657|105870|1060
12813|111734|594
12813|101409|59391
12813|111402|2368
12813|111213|552
12813|100728|999
12813|103646|2450
12970|105024|796
12970|111641|2480
12970|106013|328
12970|103861|3003
12970|108644|5394
12970|105138|1603
12970|105528|8994
12970|114170|1280
13128|100315|56
13128|110697|3294
13287|110794|995
13287|115647|990
13287|111794|718
13447|114671|499
13447|102664|7512
13447|114349|700
13447|115302|752
13447|104958|768
13447|105848|2996
13608|105383|42320
13608|115291|118
13608|103001|12450
13608|101212|258
13770|108149|596
13770|111053|900
13770|111555|16497
13770|112756|954
13933|109951|3450
13933|112115|10600
13933|108725|778
13933|106369|54
14097|114147|4764
14097|100778|685
14097|115306|800
14097|103896|7799
14097|100345|4056
14097|113692|612
14763|115315|38
14932|103487|69
14932|115406|40
14932|106913|8396
15102|108745|18995
15102|115512|20
15102|110818|504
15102|111392|897
15102|107103|16797
15102|105237|1495
15273|114656|1584
15273|106515|966
15273|111859|3680
15445|112648|12792
15445|109759|99
15445|104382|55
15445|114032|1184
15445|112978|10080
15618|101412|23992
15618|109376|5599
15618|102681|590
15618|113933|3918
15618|112599|954
15618|109945|7520
15618|109223|867
15618|108991|198
15618|112433|588
15792|104107|11880
15792|106049|10980
15792|106097|788
15792|106977|2980
15792|110473|99
15792|107811|447
15792|114467|299
15792|101724|23596
15967|113440|1590
15967|105310|234
15967|112879|16191
15967|115127|20000
15967|113282|1680
15967|101863|69
15967|113044|698
15967|101753|319
16320|112069|60
16498|112422|55996
16498|112074|216
16498|113586|2093
16498|109922|276
16498|114391|13993
16498|112775|2399
16498|112478|1192
16498|113984|1024
16677|103612|351
16677|111255|37136
16677|115561|5748
16677|106855|1152
16677|102194|10
16677|113168|708
16857|102964|4950
16857|109518|11880
16857|114332|1495
16857|107811|1192
16857|102032|768
16857|108047|16396
16857|107529|1197
16857|107732|513
16857|105925|59
17038|103383|2097
17038|104661|3000
17038|102727|2376
17038|113081|4760
17038|109396|119
17220|109605|1344
17220|103490|5988
17403|109687|888
17403|104651|1180
17403|108881|693
17403|110547|1590
17403|110690|15990
17403|110321|9992
17403|105969|89
17403|112031|2331
17403|111540|26
17587|103094|594
17587|109059|110
17772|107119|4197
17958|103799|5586
17958|100136|245
17958|102182|636
17958|105930|12
17958|110589|1680
18145|102414|118
18145|103483|3510
18145|102170|4495
18145|102240|534
18145|115820|50
18145|112692|132
18145|110001|2691
18145|110433|5094
18333|105198|792
18333|109757|297
18333|102109|389
18333|106847|90
18333|107736|68
18333|112490|50
18333|104337|276
18522|102069|1590
18522|100625|240
18522|105744|3411
18522|113005|2392
18522|106784|13798
18522|109454|6745
18712|115784|66493
18712|111920|396
18712|114048|23093
18712|107487|1995
18712|113108|11998
18712|100214|349
18712|104285|1112
18712|111667|7192
18903|115555|5154
18903|107823|2994
18903|103454|138
19095|109127|380
19095|102191|31992
19095|104288|1422
19095|100645|1734
19095|111924|518
19095|111228|112
19095|109910|657
19288|111617|109
19288|104504|349
19288|109457|690
19288|111848|1197
19482|104768|1180
19482|105730|15120
19677|100629|270
19677|104646|108
19677|112401|743
19677|100404|23600
19677|113903|3400
19677|112716|28194
19873|102095|1196
19873|112693|20
19873|108286|1390
19873|114684|50392
19873|100871|147
19873|101775|981
19873|114605|84
19873|114388|4480
20070|111702|999
20070|104868|7140
20070|102787|118
20070|104076|396
20070|106294|640
20070|106089|203
20070|105705|68
20070|101681|531
20070|113967|616
20268|105957|635
20268|104471|419
20268|100213|388
20268|110080|17091
20268|103053|54990
20268|115507|1740
20268|108280|995
20268|110909|445
20268|110327|50292
20467|110270|2694
20467|105198|1188
20467|100852|3894
20467|114442|13293
20467|111147|8995
20667|104605|9594
20667|100958|45
20667|111587|1813
20667|104229|495
20868|113612|676
20868|102214|4060
20868|114594|807
20868|112270|12897
20868|102293|196
20868|105818|308
20868|114389|43194
20868|112215|1680
20868|108568|299
21070|115530|5880
21273|110019|126240
21273|104123|1251
21273|108966|4360
21273|110773|207
21273|102935|798
21273|100718|50500
21273|106952|420
21477|114641|4798
21477|107775|1832
21477|112762|15
21477|101594|1198
21477|112890|598
21682|113683|11520
21682|106968|3996
21682|111437|257
21682|103939|58
21682|103661|621
21888|102848|14700
21888|113339|3312
21888|100479|229
22095|105009|47
22095|103811|12132
22095|108886|4944
22095|112614|87
22095|108654|1798
22095|103084|12591
22095|110069|704
22095|112861|240
22303|110751|1254
22303|113861|47992
22303|101566|7999
22303|101782|48792
22303|114266|1674
22303|104698|69
22303|115333|4311
22303|102443|46800
22303|115736|1008
22512|106498|2598
22512|101651|5499
22512|110095|11862
22512|111919|297
22512|111474|3486
22933|115097|19192
22933|112489|23840
22933|109705|96
22933|102168|7990
22933|105357|351
22933|113642|8399
22933|112213|299
22933|111636|1245
22933|103104|895
23145|102311|8117
23145|112195|546
23145|104358|1592
23145|104839|16191
23145|113763|49995
23145|105092|180
23145|104434|44093
23358|104742|13440
23358|107361|160
23358|102953|845
23358|112181|2660
23358|114791|7298
23358|109548|27300
23358|114658|139
23572|102856|640
23572|115012|1090
23572|100636|300
23787|107199|792
23787|100279|1393
24003|111907|636
24003|113307|516
24220|111329|7992
24220|112004|1104
24220|102646|1590
24220|115763|14999
24220|103718|7900
24438|103094|99
24438|102255|598
24438|112563|1192
24438|112407|12593
24438|100543|5160
24438|114064|1999
24438|112576|36495
24438|112261|88
24657|109478|966
24877|115098|3762
24877|105209|594
24877|107102|588
24877|105061|1836
24877|101290|2998
24877|106062|2000
25098|106286|3995
25098|111186|11
25098|114027|686
25098|102867|1404
25098|105898|2388
25098|104490|13990
25098|115692|809
25098|114267|954
25098|105359|315
25543|106051|1995
25543|115740|1195
25992|102165|156
25992|113327|1176
25992|110287|687
25992|108776|423
25992|107877|414
25992|107204|59
26218|115395|24796
26218|101582|259
26218|111498|110
26218|100857|4790
26218|110229|155
26218|106388|116
26218|112547|1760
26218|109681|472
26445|107305|3395
26445|101753|1276
26445|113184|105
26445|115453|3894
26445|105995|8991
26445|104248|828
26445|101247|327
26445|111598|13993
26445|107402|8880
26673|103012|23200
26902|108647|339
26902|101174|16797
26902|113779|2250
26902|110888|11196
26902|104984|9990
26902|115629|7184
26902|101877|1791
27132|100137|477
27132|104016|272
27363|109754|690
27363|109244|8988
27363|104165|1196
27363|104726|140
27363|115375|7194
27363|105905|206
27363|113392|504
27595|114780|3348
27828|110096|495
27828|109213|15
27828|104236|4491
27828|113347|2376
27828|102841|6320
27828|104040|990
27828|100181|14796
27828|101489|2691
27828|110153|5800
28062|112136|10
28062|110085|1736
28062|113417|1584
28065|113075|268
28065|111453|235
28068|102603|790
28068|115825|190
28068|105791|360
28068|104699|7995
28068|108844|3493
28068|104016|389
28068|110933|385
28068|109515|752
28068|106485|58
28072|114265|2225
28072|113502|26800
28077|104588|891
28077|104140|2236
28077|103689|117
28077|104845|336
28083|108191|5397
28083|110657|237
28083|103144|40720
28083|106263|380
28083|112629|7200
28083|107069|2232
28083|113538|40194
28090|100160|179
28090|106729|1797
28090|103364|23988
28090|103845|8558
28090|103368|15196
28090|104067|214
28090|111253|8290
28098|114698|645
28098|114198|693
28098|109266|693
28107|111997|1368
28107|108497|1039
28107|108185|10398
28117|103856|2392
28128|101572|516
28128|103005|745
28128|104975|1584
28128|107894|1134
28128|107252|9600
28128|104233|290
28140|102565|740
28140|101059|97993
28140|102310|1984
28140|100921|3399
28153|104219|30
28167|100412|15594
28182|109221|836
28182|109042|118
28182|113788|8328
28182|114051|594
28182|101657|5799
28182|100703|1436
28182|109232|189
28182|112375|864
28182|103348|234
28198|106263|38
28198|103627|612
28198|113288|11990
28198|102652|1192
28233|114413|2304
28233|105090|990
28233|108941|3594
28233|107372|12464
28233|100309|2798
28233|102113|15
28233|114580|15520
28252|112829|298
28252|108150|89
28252|100962|12
28252|114230|1744
28252|107584|18130
28252|107720|1996
28252|107421|299
28252|107101|995
28272|112461|840
28272|108766|259
28272|101077|1195
28272|114521|594
28272|112277|82
28272|101012|1290
28272|114930|300
28272|107800|396
28293|101895|1072
28293|114190|5976
28293|113988|32040
28315|105594|8400
28315|113345|1592
28315|105655|30980
28338|111019|16495
28338|109503|150
28338|107189|9900
28338|103811|9436
28338|102260|695
28338|100879|12495
28338|100379|1800
28338|105788|268
28362|106212|4704
28387|107070|28495
28387|102727|1188
28413|108459|5292
28413|101611|10995
28413|105105|17991
28413|108238|298
28413|100442|1516
28413|106193|981
28497|111668|1898
28497|106675|5080
28497|103020|8100
28497|106834|9196
28497|101172|8999
28497|101302|245
28497|103361|838
28497|100840|499
28497|114907|58880
28558|103640|46392
28558|103109|139
28558|104329|657
28558|110909|178
28558|108192|238
28558|109548|3900
28558|109489|196
28590|103229|237
28590|109072|169
28590|102046|2100
28590|104115|2093
28590|112408|2716
28623|108857|3998
28623|105666|120
28623|110304|15393
28623|106886|28990
28623|111461|1112
28623|103043|1300
28623|101043|10995
28623|102132|1580
28623|115388|298
28657|111477|92
28657|102663|30
28657|107377|992
28692|103555|15600
28692|101622|9441
28692|102101|7904
28692|104844|278
28692|103490|47904
28692|109338|4764
28728|102231|594
28765|111930|11598
28765|115744|378
28765|106693|15932
28803|114929|1440
28803|115014|1536
28803|103420|277
28803|115282|113
28803|102590|1608
28842|105861|7800
28842|103791|1968
28842|110312|2064
28882|104578|3990
28882|109362|22995
28882|108876|2691
28882|105608|480
28882|115851|5196
28882|107059|444
28882|106885|496
28882|112015|156
28882|106025|992
28923|114230|872
28923|100713|2699
28923|111342|2156
28923|108022|138
28923|113271|12420
28965|113839|2086
28965|107376|180
28965|102233|396
28965|114051|495
28965|113312|31992
29008|102744|4014
29008|112163|10796
29052|107868|58
29052|104796|159
29052|103355|16568
29052|108267|18
29097|110380|2994
29097|111903|21995
29190|109296|40
29190|115067|25794
29190|105717|1062
29190|106318|13990
29190|109152|1120
29238|110393|461
29238|114441|417
29238|111183|4797
29238|105901|1190
29287|113402|2322
29287|104846|1580
29287|110694|17997
29287|111900|2394
29287|100483|1032
29337|104446|189
29337|111069|2691
29337|102068|1904
29337|109878|90
29337|111449|58
29337|105520|358
29337|100731|13998
29337|108108|2787
29388|114952|99990
29388|106998|2400
29388|105476|1512
29388|106453|2506
29388|108495|1431
29388|104809|16620
29440|108728|1106
29440|100939|432
29440|107595|4099
29493|106500|72
29493|113035|299
29547|113012|15594
29547|114309|3664
29547|103053|16497
29547|111504|1152
29547|110356|6363
29602|112304|2328
29602|113357|198
29602|106781|1380
29602|105014|836
29658|105715|9000
29658|112512|1456
29715|113539|28796
29715|101361|1824
29715|106628|261
29715|101571|792
29715|107503|2754
29715|101431|12495
29773|108833|12640
29773|104390|4995
29773|114344|178
29773|115050|36995
29773|106404|318
29773|102560|195
29832|113154|1614
29832|107875|1992
29832|102707|78
29832|103527|5892
29832|106522|8760
29832|101588|898
29832|100657|160
29832|113021|4794
29892|106663|2472
29892|108031|1072
29892|102547|276
29892|114217|1666
29892|102543|2995
29892|109709|7116
29892|115675|14796
29892|112619|10500
30015|110788|84
30015|103669|180
30078|102262|458
30142|110980|9891
30207|102243|279
30207|101125|15350
30207|114984|640
30273|110281|176
30273|101882|54
30273|100784|1584
30273|109174|12700
30273|107910|9597
30273|101266|10499
30340|115774|1740
30340|101183|2691
30340|100292|25920
30340|114943|1152
30408|109661|89991
30408|101400|1432
30408|113879|135
30408|107116|20368
30408|105704|3591
30408|112750|10720
30408|110377|396
30477|110078|2394
30477|113399|136
30477|111382|21495
30477|103345|5997
30477|108143|11691
30477|103879|354
30477|107796|139
30547|100280|276
30547|106499|13160
30547|101890|356
30547|103703|7640
30547|110555|32
30618|102029|159
30618|107935|86
30618|101783|2798
30618|100734|35176
30618|100280|345
30618|113064|4794
30618|104905|963
30618|104939|556
30618|107467|3597
30690|112095|534
30690|102816|2560
30690|108314|8451
30690|111409|1040
30690|102197|4796
30690|114736|780
30763|102139|98
30763|106638|1533
30763|102927|596
30763|114265|17800
30763|109376|44792
30763|114736|1300
30837|112201|5040
30837|102321|2781
30837|101404|38995
30912|113836|49491
30912|103078|441
30912|113512|800
30912|108449|165
30912|102667|2124
30912|107651|115
30912|108283|6340
30912|101617|1161
30988|107190|48
30988|101541|7399
30988|105012|903
30988|115094|9198
30988|107932|339
30988|105048|234
30988|109743|432
30988|104743|8400
31065|106247|8991
31065|109735|2160
31065|101811|29
31065|110218|26080
31065|102938|2716
31143|110194|900
31143|114725|207
31143|111627|2480
31143|109595|25400
31143|104983|4995
31143|110717|6993
31143|111968|99
31143|115507|4640
31143|107226|920
31222|110853|1707
31222|111043|5520
31222|108896|14
31222|108678|65
31222|101381|1161
31222|113455|27
31222|113480|48993
31222|110603|1145
31302|108644|3596
31302|111572|11760
31302|102105|29
31383|108938|472
31383|103602|3845
31383|115590|23100
31383|106420|120
31383|109013|1197
31465|100555|998
31465|103671|228
31465|104571|126
31548|112004|1840
31548|109909|60
31548|101440|15
31632|108051|5997
31632|108762|1196
31632|106988|1199
31717|104741|3360
31717|108038|169
31717|104478|2340
31717|103614|768
31717|104140|5590
31803|110651|30
31803|109501|1393
31803|111948|5880
31803|108766|2072
31803|102655|276
31803|113594|31794
31890|111105|11450
31890|112563|1192
31890|110447|27720
31890|104413|1356
31890|110286|1584
31890|115583|13914
31890|111614|104
31978|113144|1432
31978|101783|11192
31978|110522|1512
31978|114304|2290
31978|106658|7797
31978|105937|29400
31978|104335|345
31978|107032|590
32067|107927|158
32067|101968|5150
32067|100636|675
32067|107071|51291
32067|110136|55992
32067|106011|7376
32157|105692|269
32157|108313|3493
32157|105259|693
32157|112988|7992
32157|113956|28764
32157|102472|272
32157|105850|618
32157|111306|8091
32248|109233|5292
32248|109201|12000
32248|103213|6840
32340|110249|28
32340|106541|79
32340|107310|11495
32340|110578|98
32340|100456|49
32340|100624|2700
32340|100477|2961
32433|103956|216
32433|103841|1432
32433|113198|38
32433|108094|59
32433|104632|10128
32433|107776|12640
32527|103876|128
32527|101267|1794
32527|103146|35010
32622|111250|1440
32622|110733|1494
32718|100832|16999
32718|102091|140
32718|112900|308
32718|100810|216
32718|114311|1824
32718|115128|9316
32815|111245|1780
32815|101785|33594
32815|115165|640
32913|108777|23
32913|111450|450
32913|104887|47192
32913|113265|16194
32913|105484|11816
